event_id,hk_facility,hk_meter,hk_period,factor_id,reading_ts,kwh_value,scope2_kgco2e,raw_record_hash,transform_ver,load_dts,record_source
100,4f49e99ee442756940e14404c79772a6,b6bc2ff3f6c5421889a6e1e3232941aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:00:00,14.74,10.1706,c898123a6e64fcf0fb41262a56fcec47,syn_v1,2026-03-06 02:13:39.706962,SYN
101,49b989a23f0d55741477257b0aeeaa2d,50f6c1a2a657054ff8618acbaf68b835,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:30:00,37.18,30.4876,a213ca32456ef3d476a93d7bd4b5c77c,syn_v1,2026-03-06 02:13:39.706962,SYN
102,21debacd2d92a22891de2856fe08f89e,0f55629e27434687cc60fff810aed046,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:00:00,22.32,14.2848,5de05b825a5d8d0cc5c272a2966563b7,syn_v1,2026-03-06 02:13:39.706962,SYN
103,09a55d5d1937b90372433ba490c07b7f,9763273cad3d7e43212383926a476377,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:00:00,6.48,4.6656,839d87f72bbe7cee38348aed869b0a35,syn_v1,2026-03-06 02:13:39.706962,SYN
104,069712518702ff45057bf9d64721856d,7b77c43c2c75df6f32568deb07afebf6,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:00:00,26.76,20.8728,a4d8e6fd9bafb9228eefd52eaad01d4d,syn_v1,2026-03-06 02:13:39.706962,SYN
105,5bbcc090b4cfd4f7babb26b9e59fda45,adbc7dd07624f2f5a10ac347b3e82037,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,39.58,27.3102,2c18d324ffcec33ec2b5bca8404d20d5,syn_v1,2026-03-06 02:13:39.706962,SYN
106,fea538323d9ab84b92cb95644d6c7b35,6fdef3613dccbec4fccfdc5d257064cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:00:00,13.6,11.152,9009487369d05918535eb49da2230f85,syn_v1,2026-03-06 02:13:39.706962,SYN
107,8c036722922b24fcf79efc1ed0d68e71,f1ce828e1ac9557e02dc8ba772d394e1,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:00:00,12.25,7.84,1c7eba6ef2f8e6743f7e52935cedbc71,syn_v1,2026-03-06 02:13:39.706962,SYN
108,9b476072ebb3b53dd331ce8adbbc4e73,2f0834e5924f9e15117b7c29853bfbc5,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:30:00,7.05,5.076,e0deb0dbe9715a8c83db9c360b498bbd,syn_v1,2026-03-06 02:13:39.706962,SYN
109,03d342a18a7e413fcf8985e0232487bf,a055372963c647fb96960a3c3daa8919,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:15:00,8.91,6.9498,3a5b54a9218e1cffb2f1e3ad5270c9e5,syn_v1,2026-03-06 02:13:39.706962,SYN
110,bf8afd90946c34723eeb1ccc576a98b8,73486626af9fdaa97f1d22f2226ea211,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:30:00,25.91,17.8779,bee30a56e66ed03b2dad10583c386712,syn_v1,2026-03-06 02:13:39.706962,SYN
111,4a65bc20c96683b4bc54c1a4c95b5d5e,86f1b641a68961a0f1632121f0db743a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,29.77,24.4114,27d9269af25a92b5f7a098cb9b72b5d3,syn_v1,2026-03-06 02:13:39.706962,SYN
112,f81294bd68853a5e1c02ea2f6c4e8cd0,b95733e002b76f779e1ba5968f294a27,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:00:00,27.37,17.5168,bd06dcd2a65538ec253f66f6bd020f65,syn_v1,2026-03-06 02:13:39.706962,SYN
113,4295c25baa729e95f6c98d5f0f2dca9a,ba87672ca630535a6bbedbcb20ea1438,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,21.47,15.4584,6ce39a9c19168a1ce144d7a17bf3875f,syn_v1,2026-03-06 02:13:39.706962,SYN
114,da11c928386dbdc18c34f288e21ee019,60ea0ee5078fe43fe08cd23410a4a1a5,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:15:00,28.63,22.3314,0229e2a26ebc5842847dd723cd302be7,syn_v1,2026-03-06 02:13:39.706962,SYN
115,cd83927962802ca3b606ae9f3c6d73be,0f989f77c634fa7fabc952ec7968e334,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:00:00,25.35,17.4915,1ab72d2e23a3813b5837f71576a7b180,syn_v1,2026-03-06 02:13:39.706962,SYN
116,c76f671a4753cc664519a8a4b2dfe527,f6edcb8f21ed78c3d861828ae2a48923,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:00:00,10.52,8.6264,792e2760a7aa1fc8f642d1fb54af995a,syn_v1,2026-03-06 02:13:39.706962,SYN
117,e7b39405255ec5841088f6663359fb00,d4013c0d4277b6c6be6ab5a7bef0f2a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,12.72,8.1408,91d2e14f242a3f9a5e4f29482ef0ce03,syn_v1,2026-03-06 02:13:39.706962,SYN
118,413e2baff151d8d4c537680d7d05316e,800f55e8a57f35a25b70fd32b422bd8f,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:45:00,17.67,12.7224,2fcdd89c8c6fe8ddbcce0c24c8540161,syn_v1,2026-03-06 02:13:39.706962,SYN
119,291614fc894042ffde48370a464eddb8,ef89ddedc93a3aff0ac3bc0448630bcf,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:00:00,26.9,20.982,d1e2f73d2c4a12c0255f78d0a9c68620,syn_v1,2026-03-06 02:13:39.706962,SYN
120,e1eeb625e5a4a6426698339fb189e9e2,72488ac84e327635924936afc3d779e1,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:15:00,14.34,9.8946,c5e2342299078a766df07f18cac2c9d7,syn_v1,2026-03-06 02:13:39.706962,SYN
121,f7f70ccab084c8c5d8b96b87dc86d5f9,eeba3811cb57c92a6ea44968a4f97766,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:00:00,10.27,8.4214,1ce9ef649d58a125c65bf9aa090e52dc,syn_v1,2026-03-06 02:13:39.706962,SYN
122,7efaf4ff4c6611946b347d2367bcb807,e18813137b3dcf1002b8a2118ad490a6,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,26.3,16.832,6b1de029770bd692f4077358c2330337,syn_v1,2026-03-06 02:13:39.706962,SYN
123,f1b3d8912e2bd9ddb0f335583d2152cb,8d69f9d3ee1f8eeb40685ce2a2761e2b,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,30.52,21.9744,1e57c29caabedffe06083584048786cf,syn_v1,2026-03-06 02:13:39.706962,SYN
124,1a633a890bb61427286485ce2336b11e,63221c2c21497266045dfbb99c78a5ad,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:00:00,19.03,14.8434,530eda9b6202b5bd667a575fc276e5c5,syn_v1,2026-03-06 02:13:39.706962,SYN
125,4f49e99ee442756940e14404c79772a6,bc93a13748b70d18efb63905b4729a70,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:45:00,28.44,19.6236,b63099263c6d28e60042fefd5d6988bd,syn_v1,2026-03-06 02:13:39.706962,SYN
126,49b989a23f0d55741477257b0aeeaa2d,0b5d6226ccd2fdd3e6f6e1956b504aaa,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:00:00,26.17,21.4594,28301060c53ceb0e1141a504f703a255,syn_v1,2026-03-06 02:13:39.706962,SYN
127,21debacd2d92a22891de2856fe08f89e,fade435388a09e7bb13e69ce89053d12,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:45:00,26.19,16.7616,d957ee0cff61a2fb46dd0dd44f0947c2,syn_v1,2026-03-06 02:13:39.706962,SYN
128,09a55d5d1937b90372433ba490c07b7f,a91009d7da53061afec1cd610e5e51fe,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:15:00,7.48,5.3856,912b66f116f8154bc7a7ddb2b3fa3a24,syn_v1,2026-03-06 02:13:39.706962,SYN
129,069712518702ff45057bf9d64721856d,45e76642a4de442bd9111f8b74eacd14,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,30.13,23.5014,390b5b356318c8fe39552ceba787fee8,syn_v1,2026-03-06 02:13:39.706962,SYN
130,5bbcc090b4cfd4f7babb26b9e59fda45,e4897e705305eda186d7d51ecb1d78f2,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,34.97,24.1293,82e8f9175c836c174d868142441c0b98,syn_v1,2026-03-06 02:13:39.706962,SYN
131,fea538323d9ab84b92cb95644d6c7b35,e0a92be582d99426e704723d4c37efda,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:30:00,18.11,14.8502,03f2c055b92bac2e83011db5a581a704,syn_v1,2026-03-06 02:13:39.706962,SYN
132,8c036722922b24fcf79efc1ed0d68e71,c9e0e9af64154fcf3dd343f8c6b9df75,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 00:45:00,24.88,15.9232,896018f792fe236707a2e4f067abdbbf,syn_v1,2026-03-06 02:13:39.706962,SYN
133,9b476072ebb3b53dd331ce8adbbc4e73,44ae5b318b9fe3e1cf56c5850ceb22e2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:15:00,36.93,26.5896,c734e47493f817d576fc6215d4ced2cf,syn_v1,2026-03-06 02:13:39.706962,SYN
134,03d342a18a7e413fcf8985e0232487bf,bfb39e69696ec4a03cf7ab4c5ac50488,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 04:00:00,20.8,16.224,a4c03bac1a050b5565750a8111f4843a,syn_v1,2026-03-06 02:13:39.706962,SYN
135,bf8afd90946c34723eeb1ccc576a98b8,6185fa7ea83b73ec408b03acd6227e63,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:00:00,39.52,27.2688,2cef7fa3e97f0a20bae7f2f233c07195,syn_v1,2026-03-06 02:13:39.706962,SYN
136,4a65bc20c96683b4bc54c1a4c95b5d5e,1913f4f46a37fa8b2ada0b716195eb61,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:00:00,38.32,31.4224,33225ef3c0cab62cc0c3c9eaf678fc5d,syn_v1,2026-03-06 02:13:39.706962,SYN
137,f81294bd68853a5e1c02ea2f6c4e8cd0,2db3c1b4a6a728394b7151200d0f3256,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:00:00,17.52,11.2128,6309360d566256663aa3b94aaf22830d,syn_v1,2026-03-06 02:13:39.706962,SYN
138,4295c25baa729e95f6c98d5f0f2dca9a,05045e28f89c6a6eb450edf3f9ee64c1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,10.3,7.416,2cda7afaa05af526604870b067c423d1,syn_v1,2026-03-06 02:13:39.706962,SYN
139,da11c928386dbdc18c34f288e21ee019,61726f70063ae235d70dfc7808f2bc0c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:30:00,16.18,12.6204,630e0e3bda05c91742eed714c2904a26,syn_v1,2026-03-06 02:13:39.706962,SYN
140,cd83927962802ca3b606ae9f3c6d73be,cd5073e7243d0505235af8621d7f0ffd,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:30:00,39.76,27.4344,2749b13226e7424d8a3da5073baf7364,syn_v1,2026-03-06 02:13:39.706962,SYN
141,c76f671a4753cc664519a8a4b2dfe527,ceb74a239a993c2f006675105910a336,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:30:00,29.43,24.1326,966b1be5c32341288c17012ecfaca965,syn_v1,2026-03-06 02:13:39.706962,SYN
142,e7b39405255ec5841088f6663359fb00,05c70022dc4af59ad2f14d958f81d56c,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:00:00,22.54,14.4256,b97529eaa9479729e34dc3fb94c0eb96,syn_v1,2026-03-06 02:13:39.706962,SYN
143,413e2baff151d8d4c537680d7d05316e,a5a8b56241675cad003bb83e2c551c88,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:00:00,24.89,17.9208,6d88cbd676c57eac93be2fb115b5dfbd,syn_v1,2026-03-06 02:13:39.706962,SYN
144,291614fc894042ffde48370a464eddb8,68612cb4f2cfa892f9939529deede8f7,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,12.64,9.8592,4811e06a0f1a9c0267657087a1cf11e9,syn_v1,2026-03-06 02:13:39.706962,SYN
145,e1eeb625e5a4a6426698339fb189e9e2,20fa88a60d2e792cec4658f869ee0c2f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 05:15:00,19.12,13.1928,6d59a5910ac80e92da049489d1191367,syn_v1,2026-03-06 02:13:39.706962,SYN
146,f7f70ccab084c8c5d8b96b87dc86d5f9,5e33cdf859ea46e7088d5834edde5cb3,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:15:00,25.8,21.156,c1ebfc5c8de3afb9b604966b61485a37,syn_v1,2026-03-06 02:13:39.706962,SYN
147,7efaf4ff4c6611946b347d2367bcb807,98acdfb4f24a3a0462f10ddabe3907e3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,30.75,19.68,b1fd2e4dfec8d091eb5e4a294e89d0b1,syn_v1,2026-03-06 02:13:39.706962,SYN
148,f1b3d8912e2bd9ddb0f335583d2152cb,257610bbe23e3ed05ce395d4dd444000,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:45:00,7.54,5.4288,ff6f037efd289888435eaa309dc7d663,syn_v1,2026-03-06 02:13:39.706962,SYN
149,1a633a890bb61427286485ce2336b11e,234a3c842047f76f6fa8803f740c4ece,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:45:00,24.13,18.8214,db65641b2123b0164dd61fd68337839b,syn_v1,2026-03-06 02:13:39.706962,SYN
150,4f49e99ee442756940e14404c79772a6,4597eb26e0ab06621ac8bed71d239af7,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:15:00,31.82,21.9558,e0c93ab0e664e4d2133f03ed7764284d,syn_v1,2026-03-06 02:13:39.706962,SYN
151,49b989a23f0d55741477257b0aeeaa2d,5b22913ef76b5e85bb9a03f9d04ba78a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:45:00,8.06,6.6092,318e40b0d0d3bcfd7a51313ae7e54101,syn_v1,2026-03-06 02:13:39.706962,SYN
152,21debacd2d92a22891de2856fe08f89e,7a50297070295c2d66e5ca6ecc8731d2,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:15:00,25.57,16.3648,76353c71813a2539ea7f2f549855a861,syn_v1,2026-03-06 02:13:39.706962,SYN
153,09a55d5d1937b90372433ba490c07b7f,03fdb4a74143041ff3cc3add54d19fd9,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:15:00,22.22,15.9984,824a1a65c2b0615e6b7b7a56fd5acd01,syn_v1,2026-03-06 02:13:39.706962,SYN
154,069712518702ff45057bf9d64721856d,959578c0ad7f74b1a7c03b64985ea967,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:45:00,12.12,9.4536,e40a1adff338fb62527a73096df4fd45,syn_v1,2026-03-06 02:13:39.706962,SYN
155,5bbcc090b4cfd4f7babb26b9e59fda45,02ebb373a7e00216e646d1efcccf3a1f,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:15:00,8.84,6.0996,9d8dba822504f3d5dc3f93e38e74818f,syn_v1,2026-03-06 02:13:39.706962,SYN
156,fea538323d9ab84b92cb95644d6c7b35,ee940e0d1843442cc524cf9255e5112d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 05:30:00,12.72,10.4304,ea498b92be8e7a199192ecfb048bfc3d,syn_v1,2026-03-06 02:13:39.706962,SYN
157,8c036722922b24fcf79efc1ed0d68e71,c52a74eeaa52559fc5b8147c6f6ef36f,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:00:00,29.66,18.9824,7d6e9dff1ba9a4541d1b4924b909c3ab,syn_v1,2026-03-06 02:13:39.706962,SYN
158,9b476072ebb3b53dd331ce8adbbc4e73,f077c0bb2e4e63cc188cdc474a865502,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,19.59,14.1048,248f177cbdba4be7d9cba7616305084b,syn_v1,2026-03-06 02:13:39.706962,SYN
159,03d342a18a7e413fcf8985e0232487bf,9ed67956571f4658ee9a6d6931d6a4cd,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:15:00,21.53,16.7934,1746d184e2f51ef912f6347d523c5b75,syn_v1,2026-03-06 02:13:39.706962,SYN
160,bf8afd90946c34723eeb1ccc576a98b8,5f04b36aab0c0147bd31c24e3ae00f1c,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,23.85,16.4565,80e824c148f4669b23f3294fd9b2cd4a,syn_v1,2026-03-06 02:13:39.706962,SYN
161,4a65bc20c96683b4bc54c1a4c95b5d5e,7b05a3419f4f431c2cbf4885124ca1dc,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 04:30:00,27.38,22.4516,3b30be0e0352db626a8b2d3a28cc22f4,syn_v1,2026-03-06 02:13:39.706962,SYN
162,f81294bd68853a5e1c02ea2f6c4e8cd0,d69f262c7171f570f7e0cbff89912137,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,37.11,23.7504,b1c712bee8f40adcb5937cdef2dc41fe,syn_v1,2026-03-06 02:13:39.706962,SYN
163,4295c25baa729e95f6c98d5f0f2dca9a,9cd9debad56855170d7fda91fc3e84ca,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:00:00,36.73,26.4456,00a1404b3fee8fa567074238d9c7f930,syn_v1,2026-03-06 02:13:39.706962,SYN
164,da11c928386dbdc18c34f288e21ee019,69b3a5658ae467cd3f719c2f7edc1b68,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:15:00,22.26,17.3628,6f4b166b35577d4d7a0b55f91e1f19c6,syn_v1,2026-03-06 02:13:39.706962,SYN
165,cd83927962802ca3b606ae9f3c6d73be,860c24a902390703da68b5c104679935,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:30:00,30.72,21.1968,6a74c6affa6cc608aa1efb5b5ff92219,syn_v1,2026-03-06 02:13:39.706962,SYN
166,c76f671a4753cc664519a8a4b2dfe527,a604382c4cf08bf6823c44c52a628a70,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:00:00,32.43,26.5926,cd2ebc9e8420190a9aafa11cf44c2038,syn_v1,2026-03-06 02:13:39.706962,SYN
167,e7b39405255ec5841088f6663359fb00,a474410be9a439272665dca1281b7925,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 05:00:00,35.57,22.7648,498a4600954e1161eb36b0d118ecdce8,syn_v1,2026-03-06 02:13:39.706962,SYN
168,413e2baff151d8d4c537680d7d05316e,1d5bfad9334ac3740f59c76bfa4cab71,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,34.17,24.6024,547b5a3f4bb28166cec55d9495d416ea,syn_v1,2026-03-06 02:13:39.706962,SYN
169,291614fc894042ffde48370a464eddb8,13e28d2986c2587be9a5d54086a30e19,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 03:15:00,40.28,31.4184,736f363dfe3d55e39005bdcde78fa41f,syn_v1,2026-03-06 02:13:39.706962,SYN
170,e1eeb625e5a4a6426698339fb189e9e2,88c9101deb8c4ce394ee21e418dd5784,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 02:15:00,16.58,11.4402,6af7a56198ea8a8e79eebb42c7a4d5bc,syn_v1,2026-03-06 02:13:39.706962,SYN
171,f7f70ccab084c8c5d8b96b87dc86d5f9,858fa9339f4ae3b19319e0c98471305a,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 01:45:00,29.17,23.9194,979fa81a4685f093bc968f3c52c7e52a,syn_v1,2026-03-06 02:13:39.706962,SYN
172,7efaf4ff4c6611946b347d2367bcb807,e57bfce3281114298a81d8844c02947e,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:15:00,11.08,7.0912,194b526801ddd69e4ed4e800c5afe39d,syn_v1,2026-03-06 02:13:39.706962,SYN
173,f1b3d8912e2bd9ddb0f335583d2152cb,0637232e1c0f920620e846292911e1f2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 00:30:00,12.69,9.1368,4b2ad8d4f0f5963910c4013346f5b1dd,syn_v1,2026-03-06 02:13:39.706962,SYN
174,1a633a890bb61427286485ce2336b11e,e9919cf245116cc5bd66ffb876b92aa1,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:00:00,27.35,21.333,4f5c7c6ea3260d77411654a2b02b2c98,syn_v1,2026-03-06 02:13:39.706962,SYN
175,4f49e99ee442756940e14404c79772a6,f6df604b8cd6ef1a9238d36aef30755b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 00:45:00,39.64,27.3516,74559c433d87efa1c38b745f06529678,syn_v1,2026-03-06 02:13:39.706962,SYN
176,49b989a23f0d55741477257b0aeeaa2d,2614196cab2f7d5779544cdfcbf41d9d,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:30:00,25.01,20.5082,a9f8f40d67453ba6875b44e39a7cebe3,syn_v1,2026-03-06 02:13:39.706962,SYN
177,21debacd2d92a22891de2856fe08f89e,bf0b777174d0850134e5684f213ae030,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:30:00,36.84,23.5776,a9e60d19675d2ccd1edd26f98b278b4d,syn_v1,2026-03-06 02:13:39.706962,SYN
178,09a55d5d1937b90372433ba490c07b7f,d459652144373eb7f83c2b11cca2d317,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 01:00:00,9.4,6.768,2bdd54f2f82e73e01ea332d1486f5a1a,syn_v1,2026-03-06 02:13:39.706962,SYN
179,069712518702ff45057bf9d64721856d,351a911993585e574fd47f4454eb843e,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:00:00,28.49,22.2222,1589f44c1c5600ccb8711e614712d4ba,syn_v1,2026-03-06 02:13:39.706962,SYN
180,5bbcc090b4cfd4f7babb26b9e59fda45,65e5acedf56439404d8077287fdbbe68,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:45:00,6.69,4.6161,7d51cbdb04a4adc08f26f4581c9d25bc,syn_v1,2026-03-06 02:13:39.706962,SYN
181,fea538323d9ab84b92cb95644d6c7b35,fad88d6f69074a7d68d65c964ef13306,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 03:30:00,19.69,16.1458,d15e3962bd0131d33d33b293c1341519,syn_v1,2026-03-06 02:13:39.706962,SYN
182,8c036722922b24fcf79efc1ed0d68e71,a984375cb0e0b90afeeafac64e24c79d,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 03:30:00,8.83,5.6512,b43f5187e808cb03e70cf51eed3987c2,syn_v1,2026-03-06 02:13:39.706962,SYN
183,9b476072ebb3b53dd331ce8adbbc4e73,3b59c6bbad31327de76453a4150d8579,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 04:00:00,20.08,14.4576,3aa7802118a7ce801e3d76e3187959bc,syn_v1,2026-03-06 02:13:39.706962,SYN
184,03d342a18a7e413fcf8985e0232487bf,878c944000fcf62ac94155d8ecf881d0,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 02:30:00,21.41,16.6998,1c2e861dabe2da8b45341ef8d1c9bfd0,syn_v1,2026-03-06 02:13:39.706962,SYN
185,bf8afd90946c34723eeb1ccc576a98b8,4e4d4b9730898ea4e08d4e3e55b9d266,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 01:15:00,19.67,13.5723,e01b01c697d6d5558160715cd3d54136,syn_v1,2026-03-06 02:13:39.706962,SYN
186,4a65bc20c96683b4bc54c1a4c95b5d5e,05f4cbb6f5d3455331e7552656da4d02,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 02:30:00,11.69,9.5858,6b5841846e05ad15a8ebf326f11564b8,syn_v1,2026-03-06 02:13:39.706962,SYN
187,f81294bd68853a5e1c02ea2f6c4e8cd0,6ee372acc0312239e8ca73ea66a3229b,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 01:00:00,37.97,24.3008,91f2c3b9eee32124dfdabce5a7dec5a8,syn_v1,2026-03-06 02:13:39.706962,SYN
188,4295c25baa729e95f6c98d5f0f2dca9a,d50f9cc27ab3c0d2c75af2fd695c29b2,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:15:00,37.92,27.3024,0029c799faed0dbc3ad839ab2ab42564,syn_v1,2026-03-06 02:13:39.706962,SYN
189,da11c928386dbdc18c34f288e21ee019,c1c333c945203517ac99efdb745e551c,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 01:30:00,15.38,11.9964,1d05db54c76029a633d326289ed3780f,syn_v1,2026-03-06 02:13:39.706962,SYN
190,cd83927962802ca3b606ae9f3c6d73be,3f7082e9933b3aa8fdc39b507e695d7b,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 03:00:00,17.38,11.9922,072c8b959d32be2e5d90a7e77b43b7c2,syn_v1,2026-03-06 02:13:39.706962,SYN
191,c76f671a4753cc664519a8a4b2dfe527,39693f661154ab6ff4dfebbf107643cf,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:45:00,7.49,6.1418,50a181b1f459349c8d510fd3a5e4b165,syn_v1,2026-03-06 02:13:39.706962,SYN
192,e7b39405255ec5841088f6663359fb00,4d312e7ec411692d4b12358b56ca02a3,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 02:45:00,33.79,21.6256,67ee2cfdba431150df17e2e94f7a448a,syn_v1,2026-03-06 02:13:39.706962,SYN
193,413e2baff151d8d4c537680d7d05316e,f0d78868da75f9bf4b20dde8c07a9ce1,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 03:45:00,21.95,15.804,bb400958e04e5dd768014cf370f11b90,syn_v1,2026-03-06 02:13:39.706962,SYN
194,291614fc894042ffde48370a464eddb8,bb5d3837bd63b111e7d3a744843ba692,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 05:00:00,25.98,20.2644,3dc40c3e9ecb8e956273e03df2199861,syn_v1,2026-03-06 02:13:39.706962,SYN
195,e1eeb625e5a4a6426698339fb189e9e2,1aeb0be34e225ed98d8a6ccea67311aa,2cd8aaff242c4767227849d313d2e30c,8,2026-01-01 04:00:00,17.75,12.2475,8362f30bf65fada0fdb1b6586587a8d6,syn_v1,2026-03-06 02:13:39.706962,SYN
196,f7f70ccab084c8c5d8b96b87dc86d5f9,7a7393f56969bf15cbef4ff1b58b29e5,2cd8aaff242c4767227849d313d2e30c,4,2026-01-01 00:30:00,15.22,12.4804,aa873602cb1279db72369c214693d6de,syn_v1,2026-03-06 02:13:39.706962,SYN
197,7efaf4ff4c6611946b347d2367bcb807,a721b0700153183ae83e8caecd243e74,2cd8aaff242c4767227849d313d2e30c,5,2026-01-01 04:30:00,26.18,16.7552,b7288b4adb29e4dd3c49b9d2a40f4182,syn_v1,2026-03-06 02:13:39.706962,SYN
198,f1b3d8912e2bd9ddb0f335583d2152cb,f4c719f5ac321dd3e5354da9c52c6c58,2cd8aaff242c4767227849d313d2e30c,6,2026-01-01 02:30:00,23.73,17.0856,bacb459e0a16270f1a852e2626ae7939,syn_v1,2026-03-06 02:13:39.706962,SYN
199,1a633a890bb61427286485ce2336b11e,3283f4bd0612b3be196141ee1f2f0754,2cd8aaff242c4767227849d313d2e30c,7,2026-01-01 00:30:00,8.85,6.903,96f191a6de3563ed44cb7503ffe2573a,syn_v1,2026-03-06 02:13:39.706962,SYN
